是否是合法影院,接入方, third_id, 影院名,影院id,bid, 加密bid, 影院url, 排期url, 排期来源,电影信息
1,dadi, '0060,天津御龙湾, '2169,'1263242829140852735,'55fa2c0b4ec2e6341de999f1,http://www.nuomi.com/cinema/55fa2c0b4ec2e6341de999f1,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=55fa2c0b4ec2e6341de999f1&mid=9422&needMovieInfo=1&tploption=1&_=1428996254
","dadi
","9422/速度与激情7/29
"
1,dadi, '0063,池州商之都, '1263,'1259368772934828031,'69fcd6df960a7336ca29152d,http://www.nuomi.com/cinema/69fcd6df960a7336ca29152d,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=69fcd6df960a7336ca29152d&mid=9422&needMovieInfo=1&tploption=1&_=1428996257
http://www.nuomi.com/pcindex/main/timetable?cinemaid=69fcd6df960a7336ca29152d&mid=8901&needMovieInfo=1&tploption=1&_=1428996257
","dadi
","9422/速度与激情7/49
8901/战狼/2
"
1,dadi, '0065,北京菓岭假日, '645,'1261115823896920063,'bba87388c76b25b9bca82266,http://www.nuomi.com/cinema/bba87388c76b25b9bca82266,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=bba87388c76b25b9bca82266&mid=9422&needMovieInfo=1&tploption=1&_=1428996260
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bba87388c76b25b9bca82266&mid=8901&needMovieInfo=1&tploption=1&_=1428996260
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bba87388c76b25b9bca82266&mid=9410&needMovieInfo=1&tploption=1&_=1428996260
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bba87388c76b25b9bca82266&mid=9414&needMovieInfo=1&tploption=1&_=1428996261
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bba87388c76b25b9bca82266&mid=9434&needMovieInfo=1&tploption=1&_=1428996261
","dadi
","9422/速度与激情7/55
8901/战狼/6
9410/咱们结婚吧/1
9414/王牌特工：特工学院/1
9434/万物生长/3
"
0,dadi, '0066,武汉湘隆时代, '2275,'1260859006327455743,'0dc3d82dcde8327575e5b679,http://www.nuomi.com/cinema/0dc3d82dcde8327575e5b679,"","",""
1,dadi, '0068,镇江八佰伴, '2546,'6367594330846130531,'5d6b14696d2dd99bab175ac9,http://www.nuomi.com/cinema/5d6b14696d2dd99bab175ac9,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=5d6b14696d2dd99bab175ac9&mid=9422&needMovieInfo=1&tploption=1&_=1428996266
http://www.nuomi.com/pcindex/main/timetable?cinemaid=5d6b14696d2dd99bab175ac9&mid=8901&needMovieInfo=1&tploption=1&_=1428996267
http://www.nuomi.com/pcindex/main/timetable?cinemaid=5d6b14696d2dd99bab175ac9&mid=9410&needMovieInfo=1&tploption=1&_=1428996267
http://www.nuomi.com/pcindex/main/timetable?cinemaid=5d6b14696d2dd99bab175ac9&mid=9414&needMovieInfo=1&tploption=1&_=1428996267
","dadi
","9422/速度与激情7/70
8901/战狼/6
9410/咱们结婚吧/1
9414/王牌特工：特工学院/1
"
1,dadi, '0069,东莞天虹商场, '705,'6659708270226421302,'9564aef8640b8ae26cc02c25,http://www.nuomi.com/cinema/9564aef8640b8ae26cc02c25,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=9564aef8640b8ae26cc02c25&mid=9422&needMovieInfo=1&tploption=1&_=1428996270
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9564aef8640b8ae26cc02c25&mid=8901&needMovieInfo=1&tploption=1&_=1428996271
","dadi
","9422/速度与激情7/58
8901/战狼/1
"
1,dadi, '0070,漯河新玛特, '1776,'16296130087522160772,'3276f69f1687fb2bc51e51f5,http://www.nuomi.com/cinema/3276f69f1687fb2bc51e51f5,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3276f69f1687fb2bc51e51f5&mid=9422&needMovieInfo=1&tploption=1&_=1428996273
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3276f69f1687fb2bc51e51f5&mid=8901&needMovieInfo=1&tploption=1&_=1428996274
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3276f69f1687fb2bc51e51f5&mid=9410&needMovieInfo=1&tploption=1&_=1428996274
","dadi
","9422/速度与激情7/10
8901/战狼/2
9410/咱们结婚吧/1
"
1,dadi, '0072,上饶亿升, '2013,'1262695474213683199,'96b672aa4cea346cce04efc3,http://www.nuomi.com/cinema/96b672aa4cea346cce04efc3,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=96b672aa4cea346cce04efc3&mid=9422&needMovieInfo=1&tploption=1&_=1428996277
http://www.nuomi.com/pcindex/main/timetable?cinemaid=96b672aa4cea346cce04efc3&mid=8901&needMovieInfo=1&tploption=1&_=1428996277
","dadi
","9422/速度与激情7/35
8901/战狼/5
"
1,dadi, '0073,重庆五洋蜂尚, '1002,'1259551214555627519,'480b24d04c2d1ce89dec2b97,http://www.nuomi.com/cinema/480b24d04c2d1ce89dec2b97,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=480b24d04c2d1ce89dec2b97&mid=9422&needMovieInfo=1&tploption=1&_=1428996280
http://www.nuomi.com/pcindex/main/timetable?cinemaid=480b24d04c2d1ce89dec2b97&mid=8901&needMovieInfo=1&tploption=1&_=1428996280
http://www.nuomi.com/pcindex/main/timetable?cinemaid=480b24d04c2d1ce89dec2b97&mid=8883&needMovieInfo=1&tploption=1&_=1428996281
","dadi
","9422/速度与激情7/44
8901/战狼/3
8883/我是女王/1
"
1,dadi, '0074,东莞中央广场, '700,'1259502376482504703,'e2c734e40159594414a190ab,http://www.nuomi.com/cinema/e2c734e40159594414a190ab,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=e2c734e40159594414a190ab&mid=9422&needMovieInfo=1&tploption=1&_=1428996284
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e2c734e40159594414a190ab&mid=8901&needMovieInfo=1&tploption=1&_=1428996284
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e2c734e40159594414a190ab&mid=8883&needMovieInfo=1&tploption=1&_=1428996284
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e2c734e40159594414a190ab&mid=9427&needMovieInfo=1&tploption=1&_=1428996285
","dadi
","9422/速度与激情7/62
8901/战狼/4
8883/我是女王/2
9427/冲锋车/2
"
1,dadi, '0075,南通金飞达, '818,'135109272680660572,'550b17f945395be4bb17e79c,http://www.nuomi.com/cinema/550b17f945395be4bb17e79c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=550b17f945395be4bb17e79c&mid=9422&needMovieInfo=1&tploption=1&_=1428996287
http://www.nuomi.com/pcindex/main/timetable?cinemaid=550b17f945395be4bb17e79c&mid=8901&needMovieInfo=1&tploption=1&_=1428996288
http://www.nuomi.com/pcindex/main/timetable?cinemaid=550b17f945395be4bb17e79c&mid=8883&needMovieInfo=1&tploption=1&_=1428996288
http://www.nuomi.com/pcindex/main/timetable?cinemaid=550b17f945395be4bb17e79c&mid=9434&needMovieInfo=1&tploption=1&_=1428996288
","dadi
","9422/速度与激情7/50
8901/战狼/5
8883/我是女王/2
9434/万物生长/1
"
1,dadi, '0076,山东济南缤纷五洲, '1564,'1260653831444758527,'2fd2beab9dce9e4b7bdbd282,http://www.nuomi.com/cinema/2fd2beab9dce9e4b7bdbd282,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=2fd2beab9dce9e4b7bdbd282&mid=9422&needMovieInfo=1&tploption=1&_=1428996291
http://www.nuomi.com/pcindex/main/timetable?cinemaid=2fd2beab9dce9e4b7bdbd282&mid=8901&needMovieInfo=1&tploption=1&_=1428996291
http://www.nuomi.com/pcindex/main/timetable?cinemaid=2fd2beab9dce9e4b7bdbd282&mid=9410&needMovieInfo=1&tploption=1&_=1428996292
","dadi
","9422/速度与激情7/36
8901/战狼/4
9410/咱们结婚吧/1
"
1,dadi, '0077,益阳剧院, '2453,'1259648431140372479,'e889a7442f1aeeac8605bf2c,http://www.nuomi.com/cinema/e889a7442f1aeeac8605bf2c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7442f1aeeac8605bf2c&mid=9422&needMovieInfo=1&tploption=1&_=1428996295
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7442f1aeeac8605bf2c&mid=8901&needMovieInfo=1&tploption=1&_=1428996295
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7442f1aeeac8605bf2c&mid=9410&needMovieInfo=1&tploption=1&_=1428996295
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7442f1aeeac8605bf2c&mid=9414&needMovieInfo=1&tploption=1&_=1428996295
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7442f1aeeac8605bf2c&mid=8883&needMovieInfo=1&tploption=1&_=1428996296
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7442f1aeeac8605bf2c&mid=9427&needMovieInfo=1&tploption=1&_=1428996296
","dadi
","9422/速度与激情7/44
8901/战狼/3
9410/咱们结婚吧/4
9414/王牌特工：特工学院/3
8883/我是女王/1
9427/冲锋车/3
"
1,dadi, '0078,太仓五洋, '2093,'1261583228007874559,'cc788fde8720af9388fc06cf,http://www.nuomi.com/cinema/cc788fde8720af9388fc06cf,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=cc788fde8720af9388fc06cf&mid=9422&needMovieInfo=1&tploption=1&_=1428996299
","dadi
","9422/速度与激情7/5
"
1,dadi, '0079,清远城市广场, '1942,'1259919456461651967,'a3e8341c1a08f58c4afd3f26,http://www.nuomi.com/cinema/a3e8341c1a08f58c4afd3f26,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=a3e8341c1a08f58c4afd3f26&mid=9422&needMovieInfo=1&tploption=1&_=1428996302
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a3e8341c1a08f58c4afd3f26&mid=8901&needMovieInfo=1&tploption=1&_=1428996302
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a3e8341c1a08f58c4afd3f26&mid=9410&needMovieInfo=1&tploption=1&_=1428996302
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a3e8341c1a08f58c4afd3f26&mid=9414&needMovieInfo=1&tploption=1&_=1428996303
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a3e8341c1a08f58c4afd3f26&mid=8883&needMovieInfo=1&tploption=1&_=1428996303
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a3e8341c1a08f58c4afd3f26&mid=9427&needMovieInfo=1&tploption=1&_=1428996303
","dadi
","9422/速度与激情7/61
8901/战狼/1
9410/咱们结婚吧/5
9414/王牌特工：特工学院/3
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0080,白山合兴, '1122,'6725223926557758816,'fc36d021972cb78431f71d7a,http://www.nuomi.com/cinema/fc36d021972cb78431f71d7a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fc36d021972cb78431f71d7a&mid=9422&needMovieInfo=1&tploption=1&_=1428996306
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fc36d021972cb78431f71d7a&mid=8901&needMovieInfo=1&tploption=1&_=1428996306
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fc36d021972cb78431f71d7a&mid=9410&needMovieInfo=1&tploption=1&_=1428996307
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fc36d021972cb78431f71d7a&mid=9414&needMovieInfo=1&tploption=1&_=1428996307
","dadi
","9422/速度与激情7/51
8901/战狼/3
9410/咱们结婚吧/3
9414/王牌特工：特工学院/1
"
1,dadi, '0081,齐齐哈尔百货大楼, '1898,'1260043688390688767,'bcaebff8c818e94dc9e33c57,http://www.nuomi.com/cinema/bcaebff8c818e94dc9e33c57,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=bcaebff8c818e94dc9e33c57&mid=9422&needMovieInfo=1&tploption=1&_=1428996310
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bcaebff8c818e94dc9e33c57&mid=8901&needMovieInfo=1&tploption=1&_=1428996310
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bcaebff8c818e94dc9e33c57&mid=9410&needMovieInfo=1&tploption=1&_=1428996311
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bcaebff8c818e94dc9e33c57&mid=9414&needMovieInfo=1&tploption=1&_=1428996311
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bcaebff8c818e94dc9e33c57&mid=8883&needMovieInfo=1&tploption=1&_=1428996311
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bcaebff8c818e94dc9e33c57&mid=9434&needMovieInfo=1&tploption=1&_=1428996312
","dadi
","9422/速度与激情7/57
8901/战狼/1
9410/咱们结婚吧/4
9414/王牌特工：特工学院/4
8883/我是女王/2
9434/万物生长/1
"
1,dadi, '0082,武汉五环峰, '960,'1260744549743984639,'3be122e1d0e02a4b1ef74dd0,http://www.nuomi.com/cinema/3be122e1d0e02a4b1ef74dd0,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3be122e1d0e02a4b1ef74dd0&mid=9422&needMovieInfo=1&tploption=1&_=1428996314
","dadi
","9422/速度与激情7/51
"
1,dadi, '0083,咸宁购物公园, '2323,'12367101577330127600,'7aa9dbd13574958304026f34,http://www.nuomi.com/cinema/7aa9dbd13574958304026f34,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=7aa9dbd13574958304026f34&mid=9422&needMovieInfo=1&tploption=1&_=1428996317
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7aa9dbd13574958304026f34&mid=8901&needMovieInfo=1&tploption=1&_=1428996318
","dadi
","9422/速度与激情7/53
8901/战狼/1
"
1,dadi, '0084,泰州华钜活力城, '2145,'1261467074912321535,'07f3c8b56fb90b7a6340a9a6,http://www.nuomi.com/cinema/07f3c8b56fb90b7a6340a9a6,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=07f3c8b56fb90b7a6340a9a6&mid=9422&needMovieInfo=1&tploption=1&_=1428996324
http://www.nuomi.com/pcindex/main/timetable?cinemaid=07f3c8b56fb90b7a6340a9a6&mid=9410&needMovieInfo=1&tploption=1&_=1428996324
http://www.nuomi.com/pcindex/main/timetable?cinemaid=07f3c8b56fb90b7a6340a9a6&mid=9414&needMovieInfo=1&tploption=1&_=1428996324
http://www.nuomi.com/pcindex/main/timetable?cinemaid=07f3c8b56fb90b7a6340a9a6&mid=9427&needMovieInfo=1&tploption=1&_=1428996325
","dadi
","9422/速度与激情7/31
9410/咱们结婚吧/2
9414/王牌特工：特工学院/3
9427/冲锋车/1
"
1,dadi, '0085,佛山鸿大, '723,'13146729871782569616,'8cbe9f11b4954aee29b97cde,http://www.nuomi.com/cinema/8cbe9f11b4954aee29b97cde,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=8cbe9f11b4954aee29b97cde&mid=9422&needMovieInfo=1&tploption=1&_=1428996327
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8cbe9f11b4954aee29b97cde&mid=8901&needMovieInfo=1&tploption=1&_=1428996328
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8cbe9f11b4954aee29b97cde&mid=9410&needMovieInfo=1&tploption=1&_=1428996328
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8cbe9f11b4954aee29b97cde&mid=8883&needMovieInfo=1&tploption=1&_=1428996329
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8cbe9f11b4954aee29b97cde&mid=9427&needMovieInfo=1&tploption=1&_=1428996329
","dadi
","9422/速度与激情7/106
8901/战狼/5
9410/咱们结婚吧/1
8883/我是女王/1
9427/冲锋车/3
"
1,dadi, '0086,马鞍山新一城, '2820,'12087289635626768173,'de4e68369d57b1ea2d473340,http://www.nuomi.com/cinema/de4e68369d57b1ea2d473340,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=de4e68369d57b1ea2d473340&mid=9422&needMovieInfo=1&tploption=1&_=1428996332
http://www.nuomi.com/pcindex/main/timetable?cinemaid=de4e68369d57b1ea2d473340&mid=9414&needMovieInfo=1&tploption=1&_=1428996332
","dadi
","9422/速度与激情7/56
9414/王牌特工：特工学院/1
"
1,dadi, '0087,广州高德美居, '740,'1260907311824633855,'4eb3b53356197a6c420245a4,http://www.nuomi.com/cinema/4eb3b53356197a6c420245a4,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=4eb3b53356197a6c420245a4&mid=9422&needMovieInfo=1&tploption=1&_=1428996335
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4eb3b53356197a6c420245a4&mid=8901&needMovieInfo=1&tploption=1&_=1428996336
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4eb3b53356197a6c420245a4&mid=9410&needMovieInfo=1&tploption=1&_=1428996336
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4eb3b53356197a6c420245a4&mid=9414&needMovieInfo=1&tploption=1&_=1428996336
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4eb3b53356197a6c420245a4&mid=8883&needMovieInfo=1&tploption=1&_=1428996337
","dadi
","9422/速度与激情7/67
8901/战狼/4
9410/咱们结婚吧/1
9414/王牌特工：特工学院/2
8883/我是女王/1
"
1,dadi, '0088,百色恒基, '1126,'1259500679970422783,'631c41572153897830f71da5,http://www.nuomi.com/cinema/631c41572153897830f71da5,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=631c41572153897830f71da5&mid=9422&needMovieInfo=1&tploption=1&_=1428996339
http://www.nuomi.com/pcindex/main/timetable?cinemaid=631c41572153897830f71da5&mid=8901&needMovieInfo=1&tploption=1&_=1428996340
http://www.nuomi.com/pcindex/main/timetable?cinemaid=631c41572153897830f71da5&mid=9434&needMovieInfo=1&tploption=1&_=1428996340
","dadi
","9422/速度与激情7/41
8901/战狼/1
9434/万物生长/1
"
1,dadi, '0089,巢湖东方新世界, '2645,'2386117123590417353,'fddb3b01ec4f50689e9d6864,http://www.nuomi.com/cinema/fddb3b01ec4f50689e9d6864,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fddb3b01ec4f50689e9d6864&mid=9422&needMovieInfo=1&tploption=1&_=1428996343
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fddb3b01ec4f50689e9d6864&mid=9410&needMovieInfo=1&tploption=1&_=1428996343
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fddb3b01ec4f50689e9d6864&mid=9414&needMovieInfo=1&tploption=1&_=1428996344
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fddb3b01ec4f50689e9d6864&mid=8883&needMovieInfo=1&tploption=1&_=1428996344
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fddb3b01ec4f50689e9d6864&mid=9427&needMovieInfo=1&tploption=1&_=1428996344
","dadi
","9422/速度与激情7/56
9410/咱们结婚吧/3
9414/王牌特工：特工学院/4
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0090,汕尾蓝天广场, '1992,'10181581854545630093,'ad68a8d2f2135f3a8936eeae,http://www.nuomi.com/cinema/ad68a8d2f2135f3a8936eeae,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=ad68a8d2f2135f3a8936eeae&mid=9422&needMovieInfo=1&tploption=1&_=1428996347
","dadi
","9422/速度与激情7/34
"
1,dadi, '0091,江门中环, '1590,'1258912887926161407,'7bfa08fc34b6436625d2bb53,http://www.nuomi.com/cinema/7bfa08fc34b6436625d2bb53,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=7bfa08fc34b6436625d2bb53&mid=9422&needMovieInfo=1&tploption=1&_=1428996350
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7bfa08fc34b6436625d2bb53&mid=8883&needMovieInfo=1&tploption=1&_=1428996350
","dadi
","9422/速度与激情7/33
8883/我是女王/1
"
1,dadi, '0092,滁州奥康, '1268,'13934625425615879824,'77175920dfdff74dfb2d611a,http://www.nuomi.com/cinema/77175920dfdff74dfb2d611a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=77175920dfdff74dfb2d611a&mid=9422&needMovieInfo=1&tploption=1&_=1428996353
http://www.nuomi.com/pcindex/main/timetable?cinemaid=77175920dfdff74dfb2d611a&mid=8901&needMovieInfo=1&tploption=1&_=1428996354
http://www.nuomi.com/pcindex/main/timetable?cinemaid=77175920dfdff74dfb2d611a&mid=9427&needMovieInfo=1&tploption=1&_=1428996354
","dadi
","9422/速度与激情7/48
8901/战狼/2
9427/冲锋车/1
"
1,dadi, '0093,葫芦岛富尔沃, '1506,'6823647681538920562,'8d9eb3c6d33de0fbc056acd8,http://www.nuomi.com/cinema/8d9eb3c6d33de0fbc056acd8,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=8d9eb3c6d33de0fbc056acd8&mid=9422&needMovieInfo=1&tploption=1&_=1428996357
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8d9eb3c6d33de0fbc056acd8&mid=8901&needMovieInfo=1&tploption=1&_=1428996357
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8d9eb3c6d33de0fbc056acd8&mid=9410&needMovieInfo=1&tploption=1&_=1428996357
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8d9eb3c6d33de0fbc056acd8&mid=8883&needMovieInfo=1&tploption=1&_=1428996358
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8d9eb3c6d33de0fbc056acd8&mid=9427&needMovieInfo=1&tploption=1&_=1428996358
","dadi
","9422/速度与激情7/37
8901/战狼/6
9410/咱们结婚吧/3
8883/我是女王/1
9427/冲锋车/2
"
1,dadi, '0094,海门欧尚, '1852,'15411821482718633968,'2d81c64b29c006e8d5b74ee1,http://www.nuomi.com/cinema/2d81c64b29c006e8d5b74ee1,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=2d81c64b29c006e8d5b74ee1&mid=9422&needMovieInfo=1&tploption=1&_=1428996361
http://www.nuomi.com/pcindex/main/timetable?cinemaid=2d81c64b29c006e8d5b74ee1&mid=8901&needMovieInfo=1&tploption=1&_=1428996361
","dadi
","9422/速度与激情7/47
8901/战狼/1
"
1,dadi, '0095,六安红街, '1740,'1258266250534977535,'9f97b1c5925ddc1fb64f5406,http://www.nuomi.com/cinema/9f97b1c5925ddc1fb64f5406,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=9f97b1c5925ddc1fb64f5406&mid=9422&needMovieInfo=1&tploption=1&_=1428996364
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9f97b1c5925ddc1fb64f5406&mid=8901&needMovieInfo=1&tploption=1&_=1428996364
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9f97b1c5925ddc1fb64f5406&mid=9410&needMovieInfo=1&tploption=1&_=1428996365
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9f97b1c5925ddc1fb64f5406&mid=9414&needMovieInfo=1&tploption=1&_=1428996365
","dadi
","9422/速度与激情7/52
8901/战狼/5
9410/咱们结婚吧/2
9414/王牌特工：特工学院/2
"
1,dadi, '0096,益阳润林雅苑, '2452,'12750335720889295592,'92557eac90f3f12243e19200,http://www.nuomi.com/cinema/92557eac90f3f12243e19200,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=92557eac90f3f12243e19200&mid=9422&needMovieInfo=1&tploption=1&_=1428996368
http://www.nuomi.com/pcindex/main/timetable?cinemaid=92557eac90f3f12243e19200&mid=8901&needMovieInfo=1&tploption=1&_=1428996368
http://www.nuomi.com/pcindex/main/timetable?cinemaid=92557eac90f3f12243e19200&mid=9410&needMovieInfo=1&tploption=1&_=1428996369
http://www.nuomi.com/pcindex/main/timetable?cinemaid=92557eac90f3f12243e19200&mid=9414&needMovieInfo=1&tploption=1&_=1428996369
http://www.nuomi.com/pcindex/main/timetable?cinemaid=92557eac90f3f12243e19200&mid=9427&needMovieInfo=1&tploption=1&_=1428996369
","dadi
","9422/速度与激情7/23
8901/战狼/1
9410/咱们结婚吧/5
9414/王牌特工：特工学院/1
9427/冲锋车/3
"
1,dadi, '0097,广州东区商业城, '730,'1259823605676507135,'251374c96fd6b126a01de98f,http://www.nuomi.com/cinema/251374c96fd6b126a01de98f,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=251374c96fd6b126a01de98f&mid=9422&needMovieInfo=1&tploption=1&_=1428996373
http://www.nuomi.com/pcindex/main/timetable?cinemaid=251374c96fd6b126a01de98f&mid=8901&needMovieInfo=1&tploption=1&_=1428996373
http://www.nuomi.com/pcindex/main/timetable?cinemaid=251374c96fd6b126a01de98f&mid=8883&needMovieInfo=1&tploption=1&_=1428996377
","dadi
","9422/速度与激情7/32
8901/战狼/1
8883/我是女王/1
"
1,dadi, '0098,台州欧尚, '922,'8617697646726060816,'547914fd67f626ce0c0a7022,http://www.nuomi.com/cinema/547914fd67f626ce0c0a7022,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=547914fd67f626ce0c0a7022&mid=9422&needMovieInfo=1&tploption=1&_=1428996379
http://www.nuomi.com/pcindex/main/timetable?cinemaid=547914fd67f626ce0c0a7022&mid=8901&needMovieInfo=1&tploption=1&_=1428996380
http://www.nuomi.com/pcindex/main/timetable?cinemaid=547914fd67f626ce0c0a7022&mid=9410&needMovieInfo=1&tploption=1&_=1428996380
http://www.nuomi.com/pcindex/main/timetable?cinemaid=547914fd67f626ce0c0a7022&mid=9414&needMovieInfo=1&tploption=1&_=1428996380
http://www.nuomi.com/pcindex/main/timetable?cinemaid=547914fd67f626ce0c0a7022&mid=8883&needMovieInfo=1&tploption=1&_=1428996381
http://www.nuomi.com/pcindex/main/timetable?cinemaid=547914fd67f626ce0c0a7022&mid=9427&needMovieInfo=1&tploption=1&_=1428996381
","dadi
","9422/速度与激情7/64
8901/战狼/6
9410/咱们结婚吧/4
9414/王牌特工：特工学院/1
8883/我是女王/2
9427/冲锋车/3
"
1,dadi, '0099,广州领好, '731,'4555186288202030543,'8bffc469f58587860f0a70c7,http://www.nuomi.com/cinema/8bffc469f58587860f0a70c7,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=8bffc469f58587860f0a70c7&mid=9422&needMovieInfo=1&tploption=1&_=1428996384
http://www.nuomi.com/pcindex/main/timetable?cinemaid=8bffc469f58587860f0a70c7&mid=8901&needMovieInfo=1&tploption=1&_=1428996384
","dadi
","9422/速度与激情7/33
8901/战狼/1
"
1,dadi, '0100,南京天华百润, '802,'1259425990489145343,'05dd7d5fc79c3418ad080f61,http://www.nuomi.com/cinema/05dd7d5fc79c3418ad080f61,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=05dd7d5fc79c3418ad080f61&mid=9422&needMovieInfo=1&tploption=1&_=1428996387
http://www.nuomi.com/pcindex/main/timetable?cinemaid=05dd7d5fc79c3418ad080f61&mid=8901&needMovieInfo=1&tploption=1&_=1428996388
http://www.nuomi.com/pcindex/main/timetable?cinemaid=05dd7d5fc79c3418ad080f61&mid=9410&needMovieInfo=1&tploption=1&_=1428996388
http://www.nuomi.com/pcindex/main/timetable?cinemaid=05dd7d5fc79c3418ad080f61&mid=9414&needMovieInfo=1&tploption=1&_=1428996388
http://www.nuomi.com/pcindex/main/timetable?cinemaid=05dd7d5fc79c3418ad080f61&mid=8883&needMovieInfo=1&tploption=1&_=1428996389
","dadi
","9422/速度与激情7/56
8901/战狼/6
9410/咱们结婚吧/2
9414/王牌特工：特工学院/2
8883/我是女王/1
"
